portal	method	path	title	handler	confidence	functional_note	controller_file	controller_method	params
商户后台	POST	mer/upload/certificate	uploadCertificate	merchant.Common/uploadCertificate	high		app/controller/merchant/Common.php	uploadCertificate	
商户后台	POST	mer/upload/files/:field	upload	admin.system.attachment.Attachment/upload	high		app/controller/admin/system/attachment/Attachment.php	upload	field
商户后台	POST	mer/upload/image/:id/:field	上传图片	admin.system.attachment.Attachment/image	high		app/controller/admin/system/attachment/Attachment.php	image	id,field,ueditor
商户后台	POST	mer/upload/video	uploadVideo	admin.system.attachment.Attachment/uploadVideo	high		app/controller/admin/system/attachment/Attachment.php	uploadVideo	
商户后台	POST	mer/user/change_label/:id	修改标签	merchant.user.UserMerchant/changeLabel	high		app/controller/merchant/user/UserMerchant.php	changeLabel	id,label_id
商户后台	GET	mer/user/change_label/form/:id	修改标签表单	merchant.user.UserMerchant/changeLabelForm	high		app/controller/merchant/user/UserMerchant.php	changeLabelForm	id
商户后台	GET	mer/user/clear_search_log	清除用户搜索记录	admin.user.User/clearSearchLog	high		app/controller/admin/user/User.php	clearSearchLog	
商户后台	GET	mer/user/coupon/:uid	优惠券	merchant.user.UserMerchant/coupon	high		app/controller/merchant/user/UserMerchant.php	coupon	uid,page,limit
商户后台	DELETE	mer/user/label/:id	删除	admin.user.UserLabel/delete	high		app/controller/admin/user/UserLabel.php	delete	id
商户后台	POST	mer/user/label/:id	编辑	admin.user.UserLabel/update	high		app/controller/admin/user/UserLabel.php	update	id
商户后台	GET	mer/user/label/form	添加表单	admin.user.UserLabel/createForm	high		app/controller/admin/user/UserLabel.php	createForm	
商户后台	GET	mer/user/label/form/:id	编辑表单	admin.user.UserLabel/updateForm	high		app/controller/admin/user/UserLabel.php	updateForm	id
商户后台	GET	mer/user/label/lst	列表	admin.user.UserLabel/lst	high		app/controller/admin/user/UserLabel.php	lst	page,limit,type,all
商户后台	POST	mer/user/label/user/label	添加	admin.user.UserLabel/create	high		app/controller/admin/user/UserLabel.php	create	label_name
商户后台	GET	mer/user/lst	列表	merchant.user.UserMerchant/getList	high		app/controller/merchant/user/UserMerchant.php	getList	page,limit,nickname,sex,is_promoter,user_time_type,user_time,pay_count,label_id,user_type,uid,phone,keyword
商户后台	GET	mer/user/order/:uid	订单列表	merchant.user.UserMerchant/order	high		app/controller/merchant/user/UserMerchant.php	order	uid,page,limit
商户后台	GET	mer/user/search_log	搜索记录	admin.user.User/searchLog	high		app/controller/admin/user/User.php	searchLog	page,limit,date,keyword,nickname,user_type,uid,phone,real_name
商户后台	GET	mer/user/search_log/export	用户搜索记录导出	admin.user.User/exportSearchLog	high		app/controller/admin/user/User.php	exportSearchLog	page,limit,date,keyword,nickname,user_type
商户后台	GET	mer/v2/system/city/lst/:pid	列表	merchant.store.shipping.City/lstV2	high		app/controller/merchant/store/shipping/City.php	lstV2	pid
商户后台	GET	mer/version	version	admin.Common/version	high		app/controller/admin/Common.php	version	
商户开放接口	POST	openapi/auth	获取开放接口 Token	openapi.Auth/auth	high		app/controller/openapi/Auth.php	auth	unique,expiration,access_key,signature
商户开放接口	GET	openapi/order/detail/:id	订单详情	openapi.store.StoreOrder/detail	high		app/controller/openapi/store/StoreOrder.php	detail	unique,expiration,access_key,signature,id
商户开放接口	GET	openapi/order/list	订单列表	openapi.store.StoreOrder/lst	high		app/controller/openapi/store/StoreOrder.php	lst	unique,expiration,access_key,signature,page,limit,status,date,order_sn,username,order_type,keywords,order_id,activity_type,group_order_sn,store_name,filter_delivery,filter_product,pay_type
商户开放接口	POST	openapi/product/create	创建商品	openapi.store.StoreProduct/create	high		app/controller/openapi/store/StoreProduct.php	create	unique,expiration,access_key,signature,is_copy,image,slider_image,store_name,store_info,keyword,bar_code,guarantee_template_id,cate_id,unit_name,sort,is_show,is_good,is_gift_bag,integral_rate,video_link,temp_id,content,spec_type,extension_type,attr,mer_labels,delivery_way,delivery_free,param_temp_id,custom_temp_id,extend,mer_form_id,auto_on_time,auto_off_time,mer_cate_id,refund_switch,brand_id,once_max_count,once_min_count,pay_limit,attrValue,give_coupon_ids,type,svip_price,svip_price_type,params,product_type,good_ids,reservation_time_type,reservation_start_time,reservation_end_time,reservation_time_interval,time_period,reservation_type,show_num_type,sale_time_type,sale_time_start_day,sale_time_end_day,sale_time_week,show_reservation_days,is_advance,advance_time,is_cancel_reservation,cancel_reservation_time,reservation_form_type,labels,activity_label_ids
商户开放接口	GET	openapi/product/detail/:id	商品详情	openapi.store.StoreProduct/detail	high		app/controller/openapi/store/StoreProduct.php	detail	unique,expiration,access_key,signature,id
商户开放接口	GET	openapi/product/list	商品列表	openapi.store.StoreProduct/lst	high		app/controller/openapi/store/StoreProduct.php	lst	unique,expiration,access_key,signature,page,limit,temp_id,cate_id,keyword,mer_cate_id,is_gift_bag,status,us_status,product_id,mer_labels,order,is_ficti,svip_price_type,filters_type,is_action,type
客服端	GET	ser/captcha	getCaptcha	service.Login/getCaptcha	high		app/controller/service/Login.php	getCaptcha	
客服端	GET	ser/config	config	service.Common/config	high		app/controller/service/Common.php	config	
客服端	GET	ser/history/:uid	history	service.Service/history	high		app/controller/service/Service.php	history	uid,page,limit,last_id
客服端	GET	ser/info	info	service.Common/info	high		app/controller/service/Common.php	info	
客服端	POST	ser/login	login	service.Login/login	high		app/controller/service/Login.php	login	account,password,key,code
客服端	POST	ser/login/scan	scanLogin	service.Login/scanLogin	high		app/controller/service/Login.php	scanLogin	
客服端	POST	ser/login/scan/check	checkScanLogin	service.Login/checkScanLogin	high		app/controller/service/Login.php	checkScanLogin	key
客服端	POST	ser/logout	logout	service.Login/logout	high		app/controller/service/Login.php	logout	
客服端	GET	ser/order/:id	getOrderInfo	service.Service/getOrderInfo	high		app/controller/service/Service.php	getOrderInfo	id
客服端	GET	ser/order_express/:id	orderExpress	service.Service/orderExpress	high		app/controller/service/Service.php	orderExpress	id
客服端	GET	ser/order_status/:id	orderStatus	service.Service/orderStatus	high		app/controller/service/Service.php	orderStatus	id,page,limit,date,user_type
客服端	GET	ser/product/:id	product	service.Service/product	high		app/controller/service/Service.php	product	id
客服端	GET	ser/refund/:id	getRefundOder	service.Service/getRefundOder	high		app/controller/service/Service.php	getRefundOder	id
客服端	GET	ser/refund_express/:id	refundOrderExpress	service.Service/refundOrderExpress	high		app/controller/service/Service.php	refundOrderExpress	id
客服端	POST	ser/upload/:field	upload	service.Service/upload	high		app/controller/service/Service.php	upload	field
客服端	GET	ser/user	user	service.Common/user	high		app/controller/service/Common.php	user	
客服端	GET	ser/user/lst	serviceUserList	service.Service/serviceUserList	high		app/controller/service/Service.php	serviceUserList	page,limit,keyword
客服端	POST	ser/user/mark/:uid	mark	service.Service/mark	high		app/controller/service/Service.php	mark	uid,mark
平台后台	POST	sys/activity/atmosphere/create	添加	admin.store.marketing.StoreAtmosphere/create	high		app/controller/admin/store/marketing/StoreAtmosphere.php	create	scope_type
平台后台	DELETE	sys/activity/atmosphere/delete/:id	删除	admin.store.marketing.StoreAtmosphere/delete	high		app/controller/admin/store/marketing/StoreAtmosphere.php	delete	id
平台后台	GET	sys/activity/atmosphere/detail/:id	详情	admin.store.marketing.StoreAtmosphere/detail	high		app/controller/admin/store/marketing/StoreAtmosphere.php	detail	id
平台后台	GET	sys/activity/atmosphere/lst	列表	admin.store.marketing.StoreAtmosphere/lst	high		app/controller/admin/store/marketing/StoreAtmosphere.php	lst	page,limit,keyword,status,date
平台后台	POST	sys/activity/atmosphere/status/:id	修改状态	admin.store.marketing.StoreAtmosphere/statusSwitch	high		app/controller/admin/store/marketing/StoreAtmosphere.php	statusSwitch	id,status
平台后台	POST	sys/activity/atmosphere/update/:id	编辑	admin.store.marketing.StoreAtmosphere/update	high		app/controller/admin/store/marketing/StoreAtmosphere.php	update	id
平台后台	POST	sys/activity/border/create	添加	admin.store.marketing.StoreBorder/create	high		app/controller/admin/store/marketing/StoreBorder.php	create	scope_type
平台后台	DELETE	sys/activity/border/delete/:id	删除	admin.store.marketing.StoreBorder/delete	high		app/controller/admin/store/marketing/StoreBorder.php	delete	id
平台后台	GET	sys/activity/border/detail/:id	详情	admin.store.marketing.StoreBorder/detail	high		app/controller/admin/store/marketing/StoreBorder.php	detail	id
平台后台	GET	sys/activity/border/lst	列表	admin.store.marketing.StoreBorder/lst	high		app/controller/admin/store/marketing/StoreBorder.php	lst	page,limit,keyword,status,date
平台后台	POST	sys/activity/border/status/:id	修改状态	admin.store.marketing.StoreBorder/statusSwitch	high		app/controller/admin/store/marketing/StoreBorder.php	statusSwitch	id,status
平台后台	POST	sys/activity/border/update/:id	编辑	admin.store.marketing.StoreBorder/update	high		app/controller/admin/store/marketing/StoreBorder.php	update	id
平台后台	POST	sys/activity/cate/create	添加	admin.store.StoreActivityCate/create	high		app/controller/admin/store/StoreActivityCate.php	create	name,pic,status,sort
平台后台	DELETE	sys/activity/cate/delete/:id	删除	admin.store.StoreActivityCate/delete	high		app/controller/admin/store/StoreActivityCate.php	delete	id
平台后台	GET	sys/activity/cate/form/create	添加表单	admin.store.StoreActivityCate/createForm	high		app/controller/admin/store/StoreActivityCate.php	createForm	
平台后台	GET	sys/activity/cate/lst	列表	admin.store.StoreActivityCate/lst	high		app/controller/admin/store/StoreActivityCate.php	lst	page,limit
平台后台	GET	sys/activity/cate/select	systemActivityCateSelect	admin.store.StoreActivityCate/select	high		app/controller/admin/store/StoreActivityCate.php	select	
平台后台	POST	sys/activity/cate/update/:id	编辑	admin.store.StoreActivityCate/update	high		app/controller/admin/store/StoreActivityCate.php	update	id
平台后台	GET	sys/activity/cate/update/:id/form	编辑表单	admin.store.StoreActivityCate/updateForm	high		app/controller/admin/store/StoreActivityCate.php	updateForm	id
平台后台	POST	sys/activity/form/create	添加	admin.store.marketing.StoreForm/create	high		app/controller/admin/store/marketing/StoreForm.php	create	form_id
平台后台	DELETE	sys/activity/form/delete/:id	删除	admin.store.marketing.StoreForm/delete	high		app/controller/admin/store/marketing/StoreForm.php	delete	id
平台后台	GET	sys/activity/form/detail/:id	详情	admin.store.marketing.StoreForm/detail	high		app/controller/admin/store/marketing/StoreForm.php	detail	id
平台后台	GET	sys/activity/form/excel/:id	活动记录导出	admin.store.marketing.StoreForm/activUserExcel	high		app/controller/admin/store/marketing/StoreForm.php	activUserExcel	id,page,limit,keyword
平台后台	GET	sys/activity/form/lst	列表	admin.store.marketing.StoreForm/lst	high		app/controller/admin/store/marketing/StoreForm.php	lst	page,limit,keyword,status,date,form_id
平台后台	POST	sys/activity/form/status/:id	修改状态	admin.store.marketing.StoreForm/statusSwitch	high		app/controller/admin/store/marketing/StoreForm.php	statusSwitch	id,status
平台后台	POST	sys/activity/form/update/:id	编辑	admin.store.marketing.StoreForm/update	high		app/controller/admin/store/marketing/StoreForm.php	update	id
平台后台	GET	sys/activity/form/user/lst/:id	活动记录	admin.store.marketing.StoreForm/activUserLst	high		app/controller/admin/store/marketing/StoreForm.php	activUserLst	id,page,limit,keyword
平台后台	POST	sys/activity/label/create	添加	admin.store.StoreActivityLabel/create	high		app/controller/admin/store/StoreActivityLabel.php	create	type,label_cate,label_name,style_type,color,bg_color,border_color,icon,is_show,status,sort
平台后台	DELETE	sys/activity/label/delete/:id	删除	admin.store.StoreActivityLabel/delete	high		app/controller/admin/store/StoreActivityLabel.php	delete	id
