portal	module	page	action	crud	source	identifier
用户端	fans	fans/:id	set Focus (fans/:id)	U	features-03-user-app.tsv	fans/:id
用户端	fans/lst	fans/lst	get User Fans (fans/lst)	R	features-03-user-app.tsv	fans/lst
用户端	focus/lst	focus/lst	get User Focus (focus/lst)	R	features-03-user-app.tsv	focus/lst
用户端	start	start/:id	start Community (start/:id)	C	features-03-user-app.tsv	start/:id
用户端	start/lst	start/lst	get User Start Community (start/lst)	R	features-03-user-app.tsv	start/lst
用户端	reply/create	reply/create/:id	create (reply/create/:id)	CU	features-03-user-app.tsv	reply/create/:id
用户端	reply/start	reply/start/:id	start (reply/start/:id)	U	features-03-user-app.tsv	reply/start/:id
用户端	order	order/:id	get Spu By Order (order/:id)	R	features-03-user-app.tsv	order/:id
用户端	svip/pay	svip/pay/:id	付费会员购买	C	features-03-user-app.tsv	svip/pay/:id
用户端	check	check	befor Check (check)	U	features-03-user-app.tsv	check
用户端	create	create	create Order (create)	C	features-03-user-app.tsv	create
用户端	pay	pay/:id	order Pay (pay/:id)	C	features-03-user-app.tsv	pay/:id
用户端	lst	lst	lst (lst)	R	features-03-user-app.tsv	lst
用户端	detail	detail/:id	detail (detail/:id)	R	features-03-user-app.tsv	detail/:id
用户端	take	take/:id	take (take/:id)	C	features-03-user-app.tsv	take/:id
用户端	deleate	deleate/:id	del (deleate/:id)	D	features-03-user-app.tsv	deleate/:id
用户端	create	/create/:id	create (/create/:id)	C	features-03-user-app.tsv	/create/:id
用户端	lst	/lst	lst (/lst)	R	features-03-user-app.tsv	/lst
用户端	detail	/detail/:id	detail (/detail/:id)	R	features-03-user-app.tsv	/detail/:id
用户端	show	/show/:id	show (/show/:id)	R	features-03-user-app.tsv	/show/:id
用户端	list	list	list (list)	R	features-03-user-app.tsv	list
用户端	detail	detail/:id	detail (detail/:id)	R	features-03-user-app.tsv	detail/:id
用户端	create	create	create (create)	C	features-03-user-app.tsv	create
用户端	update	update/:id	update (update/:id)	U	features-03-user-app.tsv	update/:id
用户端	revoke	revoke/:id	revoke (revoke/:id)	C	features-03-user-app.tsv	revoke/:id
用户端	pay_lst	pay_lst	价格列表	CR	features-03-user-app.tsv	pay_lst
用户端	user_info	user_info	svip User Info (user_info)	R	features-03-user-app.tsv	user_info
用户端	coupon_lst	coupon_lst	svip Coupon (coupon_lst)	R	features-03-user-app.tsv	coupon_lst
用户端	product_lst	product_lst	svip Product List (product_lst)	R	features-03-user-app.tsv	product_lst
用户端	coupon_receive	coupon_receive/:id	receive Coupon (coupon_receive/:id)	C	features-03-user-app.tsv	coupon_receive/:id
用户端	lst	/lst	社区文章列表	R	features-03-user-app.tsv	/lst
用户端	user_lst	/user_lst	user List (/user_lst)	R	features-03-user-app.tsv	/user_lst
用户端	video_lst	/video_lst	video Show (/video_lst)	R	features-03-user-app.tsv	/video_lst
用户端	show	/show/:id	详情	R	features-03-user-app.tsv	/show/:id
用户端	user/info	/user/info/:id	用户页	R	features-03-user-app.tsv	/user/info/:id
用户端	user/community	/user/community/:id	用户的文章	R	features-03-user-app.tsv	/user/community/:id
用户端	user/community_video	/user/community_video/:id	用户的视频	R	features-03-user-app.tsv	/user/community_video/:id
用户端	category/lst	category/lst	分类&话题	R	features-03-user-app.tsv	category/lst
用户端	reply	/:id/reply	lst (/:id/reply)	R	features-03-user-app.tsv	/:id/reply
用户端	focuslst	/focuslst	focuslst (/focuslst)	R	features-03-user-app.tsv	/focuslst
用户端	qrcode	qrcode/:id	qrcode (qrcode/:id)	R	features-03-user-app.tsv	qrcode/:id
用户端	lst	lst/:id	activity Lst (lst/:id)	R	features-03-user-app.tsv	lst/:id
用户端	info	info/:id	activity Info (info/:id)	R	features-03-user-app.tsv	info/:id
用户端	seckill/select	seckill/select	select (seckill/select)	R	features-03-user-app.tsv	seckill/select
用户端	seckill/lst	seckill/lst	lst (seckill/lst)	R	features-03-user-app.tsv	seckill/lst
用户端	seckill/detail	seckill/detail/:id	detail (seckill/detail/:id)	R	features-03-user-app.tsv	seckill/detail/:id
用户端	category/lst	category/lst	lst (category/lst)	R	features-03-user-app.tsv	category/lst
用户端	category	category	children (category)	R	features-03-user-app.tsv	category
用户端	brand/lst	brand/lst	lst (brand/lst)	R	features-03-user-app.tsv	brand/lst
用户端	detail	detail/:id	detail (detail/:id)	R	features-03-user-app.tsv	detail/:id
用户端	show	show/:id	show (show/:id)	R	features-03-user-app.tsv	show/:id
用户端	good_list	good_list/:id	get Good List (good_list/:id)	R	features-03-user-app.tsv	good_list/:id
用户端	qrcode	/qrcode/:id	qrcode (/qrcode/:id)	R	features-03-user-app.tsv	/qrcode/:id
用户端	category/hotranking	category/hotranking	cate Hot Ranking (category/hotranking)	R	features-03-user-app.tsv	category/hotranking
用户端	bag/explain	bag/explain	get Bag Explain (bag/explain)	R	features-03-user-app.tsv	bag/explain
用户端	reply/lst	/reply/lst/:id	lst (/reply/lst/:id)	R	features-03-user-app.tsv	/reply/lst/:id
用户端	presell/lst	/presell/lst	预售	R	features-03-user-app.tsv	/presell/lst
用户端	presell/detail	/presell/detail/:id	detail (/presell/detail/:id)	R	features-03-user-app.tsv	/presell/detail/:id
用户端	presell/agree	presell/agree	预售协议	R	features-03-user-app.tsv	presell/agree
用户端	assist/lst	/assist/lst	助力	R	features-03-user-app.tsv	/assist/lst
用户端	group/lst	group/lst	拼团	R	features-03-user-app.tsv	group/lst
用户端	group/detail	group/detail/:id	detail (group/detail/:id)	R	features-03-user-app.tsv	group/detail/:id
用户端	group/count	group/count	user Count (group/count)	R	features-03-user-app.tsv	group/count
用户端	group/category	group/category	category (group/category)	R	features-03-user-app.tsv	group/category
用户端	group/get	group/get/:id	group Buying (group/get/:id)	CR	features-03-user-app.tsv	group/get/:id
用户端	guarantee	/guarantee/:id	guarantee Template (/guarantee/:id)	R	features-03-user-app.tsv	/guarantee/:id
用户端	preview	/preview	preview (/preview)	R	features-03-user-app.tsv	/preview
用户端	price_rule	/price_rule/:id	price Rule (/price_rule/:id)	R	features-03-user-app.tsv	/price_rule/:id
用户端	cate_hot	/cate_hot	cate Hot List (/cate_hot)	R	features-03-user-app.tsv	/cate_hot
用户端	get_spec	/get_spec/:id	商品列表获取商品规格	R	features-03-user-app.tsv	/get_spec/:id
用户端	recommendProduct	/recommendProduct	商品列表获取推荐商品	R	features-03-user-app.tsv	/recommendProduct
用户端	reservation/getMonth	/reservation/getMonth/:id	show Month (/reservation/getMonth/:id)	R	features-03-user-app.tsv	/reservation/getMonth/:id
用户端	reservation/getDay	/reservation/getDay/:id	show Day (/reservation/getDay/:id)	R	features-03-user-app.tsv	/reservation/getDay/:id
用户端	reservation/checkRange	/reservation/checkRange	check Range (/reservation/checkRange)	U	features-03-user-app.tsv	/reservation/checkRange
用户端	bag	/bag	礼包 product/spu/bag	R	features-03-user-app.tsv	/bag
用户端	lst	/lst	商品 product/spu/lst	R	features-03-user-app.tsv	/lst
用户端	hot	/hot/:type	热门 product/spu/hot/:type	R	features-03-user-app.tsv	/hot/:type
用户端	recommend	/recommend	推荐 product/spu/recommend	R	features-03-user-app.tsv	/recommend
用户端	merchant	/merchant/:id	商户商品  product/spu/merchant/:id	R	features-03-user-app.tsv	/merchant/:id
用户端	bag/recommend	/bag/recommend	礼包推荐  product/spu/bag/recommend	R	features-03-user-app.tsv	/bag/recommend
用户端	active/category	/active/category/:type	活动分类  product/spu/active/category/:type	R	features-03-user-app.tsv	/active/category/:type
用户端	labels	/labels	标签获取数据	R	features-03-user-app.tsv	/labels
用户端	local	/local/:id	本地生活商品	R	features-03-user-app.tsv	/local/:id
用户端	copy	/copy	复制口令	R	features-03-user-app.tsv	/copy
用户端	get	/get/:id	get (/get/:id)	R	features-03-user-app.tsv	/get/:id
用户端	coupon_product	/coupon_product	优惠券商品列表	R	features-03-user-app.tsv	/coupon_product
用户端	get_hot_ranking	/get_hot_ranking	热卖排行	R	features-03-user-app.tsv	/get_hot_ranking
用户端	params	/params	商品参数	R	features-03-user-app.tsv	/params
用户端	params_value	/params_value/:id	商品参数值	R	features-03-user-app.tsv	/params_value/:id
用户端	hot_lst	/hot_lst	商品热搜	R	features-03-user-app.tsv	/hot_lst
用户端	hot_top	/hot_top	get Hot Top (/hot_top)	R	features-03-user-app.tsv	/hot_top
用户端	lst	/lst	lst (/lst)	R	features-03-user-app.tsv	/lst
用户端	hot	/hot	hot (/hot)	R	features-03-user-app.tsv	/hot
用户端	product	product	coupon (product)	R	features-03-user-app.tsv	product
用户端	store	store/:id	mer Coupon (store/:id)	R	features-03-user-app.tsv	store/:id
用户端	list	list	lst (list)	R	features-03-user-app.tsv	list
用户端	getlst	getlst	get List (getlst)	R	features-03-user-app.tsv	getlst
用户端	new_people	new_people	new People (new_people)	R	features-03-user-app.tsv	new_people
用户端	lst	/lst	lst (/lst)	R	features-03-user-app.tsv	/lst
用户端	product/lst	/product/lst/:id	product List (/product/lst/:id)	R	features-03-user-app.tsv	/product/lst/:id
用户端	category/lst	/category/lst/:id	category List (/category/lst/:id)	R	features-03-user-app.tsv	/category/lst/:id
用户端	detail/0	/detail/0	system Detail (/detail/0)	R	features-03-user-app.tsv	/detail/0
用户端	detail	/detail/:id	detail (/detail/:id)	R	features-03-user-app.tsv	/detail/:id
用户端	qrcode	/qrcode/:id	qrcode (/qrcode/:id)	R	features-03-user-app.tsv	/qrcode/:id
用户端	local	/local	local Lst (/local)	R	features-03-user-app.tsv	/local
用户端	localDetail	/localDetail/:id	local Detail (/localDetail/:id)	R	features-03-user-app.tsv	/localDetail/:id
用户端	store/certificate	store/certificate/:merId	get Mer Certificate (store/certificate/:merId)	R	features-03-user-app.tsv	store/certificate/:merId
用户端	lst	/lst/:cid	lst (/lst/:cid)	R	features-03-user-app.tsv	/lst/:cid
用户端	list	/list	list (/list)	R	features-03-user-app.tsv	/list
用户端	detail	detail/:id	detail (detail/:id)	R	features-03-user-app.tsv	detail/:id
用户端	category/lst	/category/lst	lst (/category/lst)	R	features-03-user-app.tsv	/category/lst
用户端	intention/create	intention/create	申请商户	C	features-03-user-app.tsv	intention/create
用户端	intention/cate	intention/cate	cate Lst (intention/cate)	R	features-03-user-app.tsv	intention/cate
用户端	intention/type	intention/type	type Lst (intention/type)	R	features-03-user-app.tsv	intention/type
用户端	intention/circles	intention/circles	circles (intention/circles)	R	features-03-user-app.tsv	intention/circles
用户端	intention/business	intention/business	business (intention/business)	R	features-03-user-app.tsv	intention/business
用户端	common/visit	common/visit	浏览	C	features-03-user-app.tsv	common/visit
用户端	store/product	store/product/assist/count	user Count (store/product/assist/count)	R	features-03-user-app.tsv	store/product/assist/count
用户端	store/expr	store/expr/temps	get Export Temp (store/expr/temps)	R	features-03-user-app.tsv	store/expr/temps
用户端	command/copy	command/copy	复制口令	R	features-03-user-app.tsv	command/copy
用户端	lst	lst	lst (lst)	R	features-03-user-app.tsv	lst
用户端	store/test	store/test	test	O	features-03-user-app.tsv	store/test
用户端	subscribe	subscribe	subscribe (subscribe)	R	features-03-user-app.tsv	subscribe
用户端	home	home	home (home)	R	features-03-user-app.tsv	home
用户端	scope	scope	points_mall_scope (scope)	R	features-03-user-app.tsv	scope
用户端	lst	lst	lst (lst)	R	features-03-user-app.tsv	lst
用户端	detail	detail/:id	detail (detail/:id)	R	features-03-user-app.tsv	detail/:id
用户端	product_detail	/product_detail	普通商品详情	R	features-03-user-app.tsv	/product_detail
用户端	seckill	/seckill	秒杀	R	features-03-user-app.tsv	/seckill
用户端	assist	/assist	助力	R	features-03-user-app.tsv	/assist
用户端	presell	/presell	预售	R	features-03-user-app.tsv	/presell
用户端	group	/group	拼团	R	features-03-user-app.tsv	/group
用户端	spu	/spu	商品列表	R	features-03-user-app.tsv	/spu
用户端	community	/community	社区	R	features-03-user-app.tsv	/community
用户端	coupon	/coupon	优惠券	R	features-03-user-app.tsv	/coupon
用户端	store	/store	品牌好店	R	features-03-user-app.tsv	/store
用户端	category	/category	二级分类	R	features-03-user-app.tsv	/category
用户端	broadcast	/broadcast	直播	R	features-03-user-app.tsv	/broadcast
用户端	hot_top	/hot_top	热卖排行	R	features-03-user-app.tsv	/hot_top
用户端	fab	/fab	悬浮按钮	R	features-03-user-app.tsv	/fab
用户端	productCategory	/productCategory	平台商品分类	R	features-03-user-app.tsv	/productCategory
用户端	lst	/lst	lst (/lst)	R	features-03-user-app.tsv	/lst
用户端	detail	/detail/:id	detail (/detail/:id)	R	features-03-user-app.tsv	/detail/:id
用户端	info	/info/:form_id	get Form Info (/info/:form_id)	R	features-03-user-app.tsv	/info/:form_id
用户端	share_posters	/share_posters/:id	get Share Posters (/share_posters/:id)	R	features-03-user-app.tsv	/share_posters/:id
用户端	recommend	/recommend	recommend List (/recommend)	R	features-03-user-app.tsv	/recommend
用户端	options	/options	options (/options)	R	features-03-user-app.tsv	/options
用户端	sign/info	sign/info	签到数据信息获取	R	features-03-user-app.tsv	sign/info
用户端	service/info	service/info/:id	获取商户基本信息	R	features-03-user-app.tsv	service/info/:id
用户端	has_service	has_service/:id	has Service (has_service/:id)	R	features-03-user-app.tsv	has_service/:id
用户端	upload/image	upload/image/:field	上传图片	C	features-03-user-app.tsv	upload/image/:field
用户端	scan_upload/image	scan_upload/image/:field/:token	scan Upload Image (scan_upload/image/:field/:token)	C	features-03-user-app.tsv	scan_upload/image/:field/:token
用户端	upload/certificate	upload/certificate/:field	入住商户上传证件接口	C	features-03-user-app.tsv	upload/certificate/:field
用户端	config	config	公共配置	R	features-03-user-app.tsv	config
用户端	navigation	navigation	get Navigation (navigation)	R	features-03-user-app.tsv	navigation
商户手机端/店员	history	history/:id	chat History (history/:id)	R	features-04-merchant-mobile.tsv	history/:id
商户手机端/店员	list	list	get List (list)	R	features-04-merchant-mobile.tsv	list
商户手机端/店员	mer_history	mer_history/:merId/:id	service History (mer_history/:merId/:id)	R	features-04-merchant-mobile.tsv	mer_history/:merId/:id
